tcpConnections,dnsSize,totalTasks,runningTasks,sleepingTasks,stoppedTasks,zombie,totalMemory,freeMemory,usedMemory,bufferCache,totalSwap,freeSwap,usedSwap,availableMemory,deviceState,IOStats_tps,IOStats_rtps,IOStats_wtps,IOStats_dtps,IOStats_bread/s,IOStats_bwrtn/s,IOStats_bdscd/s,CPU Utilization_CPU,CPU Utilization_%user,CPU Utilization_%nice,CPU Utilization_%system,CPU Utilization_%iowait,CPU Utilization_%steal,CPU Utilization_%idle,Memory Utilization_kbmemfree,Memory Utilization_kbavail,Memory Utilization_kbmemused,Memory Utilization_%memused,Memory Utilization_kbbuffers,Memory Utilization_kbcached,Memory Utilization_kbcommit,Memory Utilization_%commit,Memory Utilization_kbactive,Memory Utilization_kbinact,Memory Utilization_kbdirty,Disk Device Status_DEV,Disk Device Status_tps,Disk Device Status_rkB/s,Disk Device Status_wkB/s,Disk Device Status_dkB/s,Disk Device Status_areq-sz,Disk Device Status_aqu-sz,Disk Device Status_await,Disk Device Status_%util,Processor Queue_runq-sz,Processor Queue_plist-sz,Processor Queue_ldavg-1,Processor Queue_ldavg-5,Processor Queue_ldavg-15,Processor Queue_blocked
147,8,171,2,169,0,0,922.8,44.8,456.6,421.4,100,98.5,1.5,409.7,3,2.4,0,2.4,0,0,24.8,0,all,24.96,0,0.78,0.03,0,74.23,47688,421266,447728,47.38,42088,371019,1532007,146.27,149903,687496,308,mmcblk0,2.4,0,12.4,0,5.17,0.03,13.38,0.5,2,275,1.97,1.85,1.83,0
137,16,172,2,170,0,0,922.8,43.6,457.8,421.4,100,98.5,1.5,408.4,3,0.2,0,0.2,0,0,4.8,0,all,25.22,0,0.85,0,0,73.93,46758,420436,448527,47.46,42131,371079,1532775,146.34,149942,688264,26,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,276,2.12,1.9,1.85,0
145,20,173,2,171,0,0,922.8,43.2,458.1,421.5,100,98.5,1.5,408.1,1,5.9,0,5.9,0,0,69.6,0,all,24.99,0,0.78,0.23,0,74,45653,419417,449584,47.58,42171,371116,1533543,146.42,150032,689201,163,mmcblk0,5.89,0,34.77,0,5.9,0.27,46.05,1,1,278,1.82,1.85,1.83,0
153,28,173,2,171,0,0,922.8,48.2,460,414.6,100,97.5,2.5,406.3,1,1.1,0,1.1,0,0,23.2,0,all,25.73,0,1.48,0.03,0,72.76,50360,416894,452051,47.84,42210,363875,1534311,146.49,154324,679208,43,mmcblk0,1.1,0,11.6,0,10.55,0.09,84.09,3.3,1,278,2,1.89,1.85,0
150,34,173,2,171,0,0,922.8,46.2,461.8,414.8,100,97.5,2.5,404.4,1,1.4,0,1.4,0,0,32,0,all,25.96,0,1.74,0.03,0,72.28,48490,415233,453661,48.01,42257,363956,1535335,146.59,154380,681001,26,mmcblk0,1.4,0,16,0,11.43,0.01,7.86,0.6,1,277,2.06,1.92,1.86,0
191,14,173,2,171,0,0,922.8,43.3,464.8,414.7,100,97.5,2.5,401.5,1,0.4,0,0.4,0,0,9.6,0,all,27.01,0,2.06,0.03,0,70.9,46925,413622,455376,48.19,42303,363868,1536708,146.72,154425,683102,443,mmcblk0,0.4,0,4.8,0,12,0,3,0.4,1,278,2.14,1.95,1.87,0
142,8,174,2,172,0,0,922.8,48.6,465.1,409.1,100,97.5,2.5,401.1,2,0.3,0,0.3,0,0,5.6,0,all,25.11,0,0.28,0.03,0,74.59,50842,411606,457366,48.4,42356,357940,1537639,146.81,156024,677748,8,mmcblk0,0.3,0,2.8,0,9.33,0,2.67,0.2,1,279,1.64,1.84,1.84,0
147,18,174,3,171,0,0,922.8,47.2,466.4,409.2,100,97.5,2.5,399.8,2,6.5,0,6.5,0,0,112,0,all,25.19,0,0.53,0.3,0,73.98,49482,410488,458615,48.53,42411,358072,1538734,146.91,156087,678751,286,mmcblk0,6.5,0,56,0,8.62,0.14,21.25,1.4,1,279,1.92,1.89,1.85,0
146,6,173,2,171,0,0,922.8,46.4,467.3,409,100,97.5,2.5,398.9,2,2.3,0,2.3,0,0,24.8,0,all,25.34,0,2.08,0,0,72.59,48254,409252,459814,48.66,42469,357995,1539502,146.99,156164,679782,377,mmcblk0,2.3,0,12.4,0,5.39,0.03,14.7,0.4,1,278,1.94,1.9,1.86,0
154,17,174,2,172,0,0,922.8,45,468.7,409.2,100,97.5,2.5,397.5,0,0.4,0,0.4,0,0,8,0,all,25.75,0,1.35,0.03,0,72.87,46716,407833,461234,48.81,42507,358071,1540430,147.08,156202,681217,340,mmcblk0,0.4,0,4,0,10,0,3,0.3,1,278,1.57,1.81,1.83,0
144,14,174,2,172,0,0,922.8,42.1,471.6,409.2,100,97.5,2.5,394.6,0,0.2,0,0.2,0,0,5.6,0,all,25.36,0,1.03,0.03,0,73.59,45641,406734,462264,48.92,42552,357995,1541806,147.21,156273,682422,451,mmcblk0,0.2,0,2.8,0,14,0,3,0.1,1,279,1.65,1.8,1.82,0
176,20,172,2,170,0,0,922.8,50.9,472.3,399.6,100,97.5,2.5,394,0,0.5,0,0.5,0,0,18.4,0,all,26.47,0,1.68,0.05,0,71.8,53405,404688,464433,49.15,42591,348260,1542682,147.29,160816,670110,460,mmcblk0,0.5,0,9.2,0,18.4,0,3.8,0.4,1,278,1.88,1.84,1.84,0
149,6,173,3,170,0,0,922.8,50.1,472.9,399.8,100,97.5,2.5,393.3,0,0.4,0,0.4,0,0,12.8,0,all,25.28,0,1.48,0.03,0,73.22,52257,403660,465469,49.26,42631,348303,1543927,147.41,160859,671370,213,mmcblk0,0.4,0,6.4,0,16,0,4,0.3,1,278,1.87,1.85,1.84,0
152,6,172,3,169,0,0,922.8,47.8,475.3,399.7,100,97.5,2.5,391,0,2.4,0,2.4,0,0,29.6,0,all,24.99,0,1.28,0.03,0,73.71,50683,402079,467039,49.42,42671,348238,1544807,147.49,160900,672743,296,mmcblk0,2.4,0,14.8,0,6.17,0.03,12.96,0.6,1,278,1.62,1.79,1.82,0
148,12,173,2,171,0,0,922.8,47.1,475.9,399.8,100,97.5,2.5,390.4,3,2.1,0,2.1,0,0,24.8,0,all,25.22,0,1.08,0.03,0,73.67,49543,400987,468128,49.54,42710,348235,1545505,147.56,160940,674040,251,mmcblk0,2.1,0,12.4,0,5.9,0.02,10.52,0.5,1,277,1.74,1.8,1.82,0
149,6,172,3,169,0,0,922.8,44.5,478.4,400,100,97.5,2.5,387.9,3,1.4,0,1.4,0,0,20.8,0,all,25.09,0,1.23,0.03,0,73.66,47625,399176,469872,49.72,42751,348288,1546529,147.66,161019,675443,331,mmcblk0,1.4,0,10.4,0,7.43,0.01,9.07,0.3,2,277,1.92,1.83,1.83,0
168,20,172,2,170,0,0,922.8,43.3,479.6,400,100,97.5,2.5,386.7,3,0.2,0,0.2,0,0,4.8,0,all,26.16,0,1.66,0.03,0,72.16,45915,397530,471492,49.89,42796,348305,1547495,147.75,161127,677145,381,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,278,1.75,1.81,1.82,0
147,19,172,2,170,0,0,922.8,42.4,480.4,400,100,97.5,2.5,385.9,3,1.6,0,1.6,0,0,34.4,0,all,25.08,0,0.93,0.13,0,73.87,44903,396622,472466,50,42852,348359,1550081,148,161181,678860,264,mmcblk0,1.6,0,17.2,0,10.75,0.03,18.94,0.8,1,277,1.65,1.77,1.81,0
157,14,172,1,171,0,0,922.8,47.9,480.8,394.2,100,97.5,2.5,385.5,1,0.4,0,0.4,0,0,6.39,0,all,25.1,0,1.25,0.03,0,73.62,50073,395907,473275,50.08,42900,342536,1551874,148.17,161184,673730,331,mmcblk0,0.4,0,3.2,0,8,0,2.75,0.3,1,277,2.04,1.85,1.84,0
164,14,171,2,169,0,0,922.8,46,482.5,394.3,100,97.5,2.5,383.8,1,0.9,0,0.9,0,0,32.8,0,all,25.05,0,1.33,0.03,0,73.6,47450,393454,475585,50.33,42940,342605,1552924,148.27,161229,675627,86,mmcblk0,0.9,0,16.4,0,18.22,0.01,8.56,0.3,1,276,2.1,1.9,1.85,0
149,32,172,2,170,0,0,922.8,49.9,485.8,387.2,100,97.5,2.5,380.6,1,4.2,0,4.2,0,0,48,0,all,25.28,0,1.58,0.03,0,73.11,46144,392174,476859,50.46,42983,342606,1554153,148.39,161271,677241,382,mmcblk0,4.2,0,24,0,5.71,0.07,15.67,0.9,1,277,1.71,1.82,1.83,0
147,8,169,2,166,0,1,922.8,47.8,487.6,387.4,100,97.5,2.5,378.8,1,0.4,0,0.4,0,0,7.2,0,all,26.17,0,2.13,0.03,0,71.68,51016,389882,479275,50.72,43016,335453,1553487,148.32,161254,672441,347,mmcblk0,0.4,0,3.6,0,9,0,2.75,0.3,1,277,1.57,1.78,1.81,0
154,15,171,2,169,0,0,922.8,46.9,488.3,387.6,100,97.5,2.5,378,2,2.6,0,2.6,0,0,64.8,0,all,25.92,0,1.28,0.08,0,72.72,49609,388611,480500,50.85,43060,335535,1554420,148.41,161297,673751,91,mmcblk0,2.6,0,32.4,0,12.46,0.03,12,0.7,1,276,1.74,1.8,1.82,0
139,14,169,2,167,0,0,922.8,46.1,489.2,387.5,100,97.5,2.5,377.2,2,0.2,0,0.2,0,0,7.2,0,all,25.34,0,1.73,0,0,72.93,48178,387146,481969,51,43098,335462,1555411,148.51,161346,674899,402,mmcblk0,0.2,0,3.6,0,18,0,3,0.1,1,276,1.96,1.84,1.83,0
145,8,172,2,170,0,0,922.8,46.6,488.7,387.5,100,97.5,2.5,377.7,2,0.2,0,0.2,0,0,4.8,0,all,26.7,0,1.79,0,0,71.51,47983,386968,482121,51.02,43136,335456,1555185,148.48,161384,675052,290,mmcblk0,0.2,0,2.4,0,12,0,3,0.1,1,277,1.7,1.79,1.81,0
173,6,174,2,172,0,0,922.8,46.1,489.2,387.5,100,97.5,2.5,377.1,2,0.4,0,0.4,0,0,9.6,0,all,26.06,0,1.66,0.03,0,72.25,47865,386930,482054,51.01,43175,335494,1555255,148.49,161423,675141,147,mmcblk0,0.4,0,4.8,0,12,0,3,0.3,1,279,1.7,1.78,1.81,0
141,14,174,3,171,0,0,922.8,45,490.2,387.6,100,97.5,2.5,376.2,0,1.4,0,1.4,0,0,20.8,0,all,25.48,0,0.8,0.03,0,73.69,46762,385828,483244,51.14,43215,335466,1555326,148.5,161526,676252,440,mmcblk0,1.4,0,10.4,0,7.43,0.01,7.14,0.5,1,279,1.82,1.8,1.82,0
150,20,174,2,172,0,0,922.8,45.3,489.9,387.6,100,97.5,2.5,376.5,0,0.6,0,0.6,0,0,30.4,0,all,24.99,0,0.93,0,0,74.08,46794,385986,483024,51.11,43280,335530,1555255,148.49,161588,676200,72,mmcblk0,0.6,0,15.2,0,25.33,0,6.17,0.3,1,279,1.6,1.76,1.8,0
163,13,173,1,172,0,0,922.8,45,490.1,387.7,100,97.5,2.5,376.3,0,0.2,0,0.2,0,0,4.8,0,all,25.18,0,1.15,0.03,0,73.64,46805,385986,483067,51.12,43320,335476,1555336,148.5,161628,676590,292,mmcblk0,0.2,0,2.4,0,12,0,3.5,0.1,1,278,1.93,1.83,1.83,0
154,6,172,2,170,0,0,922.8,44.3,490.6,387.9,100,97.5,2.5,375.8,3,0.2,0,0.2,0,0,5.6,0,all,24.96,0,1.43,0,0,73.61,45743,385032,484003,51.22,43362,335544,1555255,148.49,161677,677081,273,mmcblk0,0.2,0,2.8,0,14,0,3,0.1,1,277,2,1.86,1.84,0
142,17,173,2,171,0,0,922.8,42.6,492.2,388,100,97.5,2.5,374.2,3,0.2,0,0.2,0,0,7.2,0,all,25.15,0,0.63,0.03,0,74.2,45059,384503,484534,51.27,43400,335658,1555511,148.52,161707,677583,25,mmcblk0,0.2,0,3.6,0,18,0,4,0.1,1,276,1.98,1.87,1.84,0
136,10,173,2,171,0,0,922.8,47,493.3,382.5,100,97.5,2.5,373.1,3,0.2,0,0.2,0,0,7.99,0,all,24.76,0,1.63,0.03,0,73.58,44365,383816,485238,51.35,43442,335608,1556279,148.59,161751,678862,22,mmcblk0,0.2,0,4,0,20,0,3.5,0.1,2,278,1.58,1.78,1.81,0
146,20,173,1,172,0,0,922.8,45.5,494.6,382.7,100,97.5,2.5,371.8,3,0.2,0,0.2,0,0,4.8,0,all,25.12,0,1.26,0,0,73.62,47634,381738,487302,51.57,43480,330264,1557124,148.67,159818,676850,204,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.2,1,278,2.17,1.89,1.85,0
161,28,171,2,169,0,0,922.8,43.1,496.9,382.8,100,97.5,2.5,369.5,1,8.9,0,8.9,0,0,121.6,0,all,25.13,0,1.05,0.08,0,73.75,46755,380927,488250,51.67,43541,330275,1560214,148.96,159893,678504,210,mmcblk0,8.9,0,60.8,0,6.83,0.21,23.84,1.6,1,279,2.13,1.92,1.86,0
149,16,172,2,170,0,0,922.8,49.2,497.4,376.2,100,97.5,2.5,369.1,1,1.3,0,1.3,0,0,21.6,0,all,25.06,0,1.43,0.03,0,73.48,50884,378427,490767,51.93,43585,323644,1559095,148.86,159958,673650,32,mmcblk0,1.3,0,10.8,0,8.31,0.01,5.62,0.3,1,277,1.88,1.88,1.85,0
144,6,173,3,170,0,0,922.8,48.1,498.6,376.2,100,97.5,2.5,367.9,1,0.6,0,0.6,0,0,34.4,0,all,25.04,0,0.78,0.03,0,74.16,50324,377927,491300,51.99,43632,323644,1561350,149.07,159996,674773,178,mmcblk0,0.7,0,17.6,0,25.14,0.01,8,0.4,1,278,1.84,1.87,1.84,0
168,8,173,1,172,0,0,922.8,46.3,500.1,376.4,100,97.5,2.5,366.3,1,0.4,0,0.4,0,0,29.6,0,all,24.92,0,1.05,0,0,74.03,48768,376422,492798,52.15,43672,323646,1561229,149.06,160046,676000,388,mmcblk0,0.4,0,14.79,0,37,0.02,49.75,1.7,1,278,2.03,1.91,1.86,0
149,6,173,1,172,0,0,922.8,44.3,502.1,376.5,100,97.5,2.5,364.4,2,0.2,0,0.2,0,0,4.8,0,all,25.11,0,1.08,0,0,73.81,47092,374856,494355,52.31,43728,323706,1562323,149.17,160100,677644,420,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,278,1.87,1.89,1.86,0
139,6,173,3,170,0,0,922.8,44.1,502.2,376.5,100,97.5,2.5,364.3,2,0.2,0,0.2,0,0,4.8,0,all,25.16,0,1.08,0.03,0,73.73,45514,373325,495896,52.48,43768,323702,1563091,149.24,160142,679023,248,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,278,1.58,1.82,1.83,0
142,14,172,2,170,0,0,922.8,42.6,503.9,376.3,100,97.5,2.5,362.6,2,0.2,0,0.2,0,0,6.4,0,all,24.88,0,1.28,0.03,0,73.81,44600,372360,496864,52.58,43808,323644,1563859,149.31,160180,679990,316,mmcblk0,0.2,0,3.2,0,16,0,4,0.1,1,277,1.77,1.84,1.84,0
160,18,172,1,171,0,0,922.8,52.3,506.4,364.1,100,97.5,2.5,360.2,2,0.2,0,0.2,0,0,6.4,0,all,25.1,0,1.38,0.03,0,73.5,56171,371327,498001,52.7,43848,311116,1564678,149.39,160197,668790,54,mmcblk0,0.2,0,3.2,0,16,0,3,0.1,1,276,1.94,1.87,1.85,0
142,20,173,2,171,0,0,922.8,51.4,507.3,364.1,100,97.5,2.5,359.2,0,0.7,0,0.7,0,0,16,0,all,25.01,0,1.3,0.05,0,73.64,53395,368639,500570,52.97,43898,311098,1565907,149.51,160264,671158,422,mmcblk0,0.7,0,8,0,11.43,0,2.57,0.3,1,278,1.75,1.84,1.84,0
160,22,171,3,168,0,0,922.8,49.6,508.9,364.3,100,97.5,2.5,357.6,0,5.5,0,5.5,0,0,59.2,0,all,25.07,0,1.43,0.03,0,73.48,52512,367863,501246,53.04,43945,311131,1566759,149.59,160315,672107,480,mmcblk0,5.5,0,29.6,0,5.38,0.21,38,0.9,1,277,1.68,1.81,1.83,0
162,6,170,2,168,0,0,922.8,48.5,510.2,364.2,100,97.5,2.5,356.4,0,0.2,0,0.2,0,0,4.8,0,all,25,0,1.03,0.03,0,73.94,51072,366563,502601,53.19,43993,311224,1567699,149.68,160363,673555,358,mmcblk0,0.2,0,2.4,0,12,0,3.5,0.1,1,275,1.92,1.86,1.84,0
150,8,170,2,168,0,0,922.8,47,511.6,364.2,100,97.5,2.5,355,0,0.2,0,0.2,0,0,7.2,0,all,25.14,0,1.28,0.03,0,73.55,49367,364660,504508,53.39,44032,311038,1568653,149.77,160401,674857,213,mmcblk0,0.2,0,3.6,0,18,0,4,0.1,1,275,2.11,1.91,1.86,0
149,10,171,2,169,0,0,922.8,45.3,513.3,364.2,100,97.5,2.5,353.2,3,4.1,0,4.1,0,0,42.4,0,all,25,0,1.01,0.03,0,73.97,47927,363349,505749,53.52,44072,311124,1569722,149.87,160453,676410,398,mmcblk0,5.3,0,27.2,0,5.13,0.19,35.53,0.9,1,275,1.82,1.87,1.85,0
173,14,172,2,170,0,0,922.8,44.2,514.2,364.3,100,97.5,2.5,352.3,3,4.9,0.1,4.8,0,0.8,88,0,all,25.05,0,1.38,0.2,0,73.37,46967,362422,506775,53.63,44122,311134,1570494,149.95,160594,677680,258,mmcblk0,4.9,0.4,44,0,9.06,0.07,13.51,1.2,1,277,1.7,1.83,1.84,0
173,19,172,2,170,0,0,922.8,51.5,516.9,354.5,100,97.2,2.8,349.9,3,0.2,0,0.2,0,0,7.2,0,all,25.01,0,1.15,0.03,0,73.81,45278,360729,508507,53.81,44164,311087,1571539,150.05,160698,679076,36,mmcblk0,0.2,0,3.6,0,18,0,3.5,0.1,1,277,1.82,1.85,1.84,0
164,14,172,2,170,0,0,922.8,49.7,518.6,354.6,100,97.2,2.8,348.1,3,0.2,0,0.2,0,0,7.2,0,all,25.04,0,1.48,0,0,73.48,52718,358357,510947,54.07,44201,301255,1572589,150.15,153494,678632,404,mmcblk0,0.2,0,3.6,0,18,0,4,0.1,1,277,1.83,1.85,1.84,0
157,14,172,2,170,0,0,922.8,48.8,519.5,354.5,100,97.2,2.8,347.2,1,0.2,0,0.2,0,0,6.4,0,all,25.3,0,1.1,0.03,0,73.57,51061,356661,512669,54.25,44241,301210,1574275,150.31,153534,680274,324,mmcblk0,0.2,0,3.2,0,16,0,2.5,0.1,1,277,1.69,1.82,1.83,0
152,18,171,2,169,0,0,922.8,47.1,521.2,354.6,100,97.2,2.8,345.5,1,0.2,0,0.2,0,0,5.6,0,all,25.36,0,1.01,0.03,0,73.61,49708,355406,513880,54.38,44296,301256,1575299,150.4,153593,681686,422,mmcblk0,0.2,0,2.8,0,14,0,3.5,0.1,1,277,1.82,1.83,1.83,0
194,24,172,2,170,0,0,922.8,45.6,522.4,354.8,100,97.2,2.8,344.3,1,0.4,0,0.4,0,0,8.8,0,all,25.38,0,1.31,0.03,0,73.29,47503,353296,515984,54.6,44340,301306,1576323,150.5,153640,683344,206,mmcblk0,0.4,0,4.4,0,11,0,2.5,0.2,1,276,2.02,1.88,1.85,0
141,14,173,2,171,0,0,922.8,43.6,524.4,354.8,100,97.2,2.8,342.2,1,2.6,0,2.6,0,0,49.6,0,all,24.95,0,1.03,0.03,0,74,46536,352364,516892,54.7,44393,301271,1577859,150.65,153692,685014,176,mmcblk0,2.6,0,24.8,0,9.54,0.04,15.92,0.5,1,278,1.7,1.82,1.83,0
146,12,172,2,170,0,0,922.8,54.5,526,342.3,100,97.2,2.8,340.9,2,0.2,0,0.2,0,0,4.8,0,all,24.99,0,1.18,0.03,0,73.81,45056,350948,518263,54.84,44441,301288,1578678,150.73,153739,686401,58,mmcblk0,0.2,0,2.4,0,12,0,3.5,0.1,1,278,1.78,1.83,1.84,0
146,8,172,3,169,0,0,922.8,52.9,527.5,342.4,100,97.2,2.8,339.3,2,0.2,0,0.2,0,0,6.4,0,all,25.03,0,1.15,0.03,0,73.8,56059,349302,520062,55.03,44480,288742,1579651,150.82,153727,675314,104,mmcblk0,0.2,0,3.2,0,16,0,4,0.1,1,277,1.93,1.87,1.85,0
154,22,171,2,169,0,0,922.8,51.4,528.9,342.5,100,97.2,2.8,337.9,2,0.2,0,0.2,0,0,6.4,0,all,25.28,0,1.21,0.03,0,73.48,53663,347021,522300,55.27,44520,288800,1580778,150.93,153766,677284,176,mmcblk0,0.2,0,3.2,0,16,0,2.5,0.1,1,275,1.93,1.88,1.85,0
137,34,172,2,170,0,0,922.8,50.1,530.1,342.6,100,97.2,2.8,336.6,2,2.9,0,2.9,0,0,48,0,all,25.16,0,1.35,0.08,0,73.41,52312,345743,523497,55.4,44578,288806,1581802,151.03,153823,678786,42,mmcblk0,2.9,0,24,0,8.28,0.07,23.31,0.9,1,277,1.55,1.79,1.82,0
163,20,173,2,171,0,0,922.8,48.4,531.9,342.5,100,97.2,2.8,334.9,0,0.5,0,0.5,0,0,10.4,0,all,25.3,0,1.23,0.03,0,73.45,51278,344713,524550,55.51,44626,288748,1582653,151.11,153870,680075,310,mmcblk0,0.5,0,5.2,0,10.4,0,2.8,0.3,1,278,1.72,1.8,1.83,0
142,8,172,2,170,0,0,922.8,47.7,532.5,342.6,100,97.2,2.8,334.2,0,0.2,0,0.2,0,0,5.6,0,all,25.1,0,0.93,0,0,73.97,49937,343481,525749,55.64,44672,288810,1583491,151.19,153912,681413,286,mmcblk0,0.2,0,2.8,0,14,0,3,0.1,1,277,1.96,1.86,1.84,0
146,6,174,4,170,0,0,922.8,46,534.2,342.7,100,97.2,2.8,332.6,0,0.7,0,0.7,0,0,23.2,0,all,25.25,0,1.08,0,0,73.67,48249,341766,527404,55.81,44707,288748,1584285,151.26,153953,682488,67,mmcblk0,0.7,0,11.6,0,16.57,0.01,7.57,0.3,2,279,2.06,1.9,1.86,0
160,12,173,3,170,0,0,922.8,44.3,535.7,342.8,100,97.2,2.8,331.1,0,4,0,4,0,0,84,0,all,24.86,0,1.15,0.03,0,73.97,47441,341073,528256,55.9,44752,288819,1585398,151.37,153996,683938,309,mmcblk0,4,0,42,0,10.5,0.09,21.82,1.1,1,279,1.64,1.8,1.82,0
157,17,172,2,170,0,0,922.8,42.5,537.6,342.8,100,97.2,2.8,329.2,3,1.4,0,1.4,0,0,46.4,0,all,25.5,0,1.13,0,0,73.37,44916,338609,530733,56.16,44792,288834,1586384,151.46,154038,685916,156,mmcblk0,1.4,0,23.2,0,16.57,0.03,23.86,0.6,1,278,1.95,1.87,1.85,0
158,58,172,3,169,0,0,922.8,52.4,538.3,332.1,100,97.2,2.8,328.5,3,4.3,0,4.3,0,0,64.8,0,all,25.04,0,1.23,0.03,0,73.7,55534,338323,531257,56.22,44851,277986,1587999,151.62,154097,676355,180,mmcblk0,4.3,0,32.4,0,7.53,0.09,20.37,1.1,1,277,1.92,1.89,1.85,0
139,41,172,2,170,0,0,922.8,50.4,540.1,332.3,100,97.2,2.8,326.7,3,7.49,0,7.49,0,0,118.28,0,all,24.88,0,1.1,0.08,0,73.94,53371,336289,533209,56.43,44896,278000,1590469,151.85,154141,678250,117,mmcblk0,7.5,0,59.2,0,7.89,0.33,44.55,1.4,1,277,1.6,1.8,1.83,0
149,12,171,2,169,0,0,922.8,49.2,541.5,332.2,100,97.2,2.8,325.3,1,0.2,0,0.2,0,0,4.8,0,all,24.99,0,1.2,0.03,0,73.78,51420,334296,535136,56.63,44936,277916,1589547,151.76,154179,679563,236,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,277,1.95,1.87,1.85,0
155,6,171,2,169,0,0,922.8,49,541.5,332.4,100,97.2,2.8,325.3,1,0.2,0,0.2,0,0,6.4,0,all,26.16,0,1.21,0.03,0,72.61,50116,333046,536396,56.76,44992,277924,1590315,151.84,154236,680686,330,mmcblk0,0.2,0,3.2,0,16,0,3,0.1,1,276,2.1,1.92,1.87,0
159,28,172,1,171,0,0,922.8,48.8,541.6,332.3,100,97.2,2.8,325.2,1,0.4,0,0.4,0,0,12,0,all,25.2,0,1.31,0.03,0,73.47,49867,332822,536623,56.79,45038,277912,1590315,151.84,154282,680693,103,mmcblk0,0.4,0,6,0,15,0,3,0.3,1,277,1.76,1.86,1.85,0
151,9,171,2,169,0,0,922.8,48.6,541.9,332.4,100,97.2,2.8,325,1,2.4,0,2.4,0,0,24,0,all,24.84,0,1.35,0.03,0,73.78,51278,334358,535082,56.62,45090,277982,1590245,151.83,154335,680639,162,mmcblk0,2.4,0,12,0,5,0.04,15.67,0.5,1,275,1.9,1.87,1.85,0
145,8,173,2,171,0,0,922.8,48.9,541.6,332.3,100,97.2,2.8,325.2,2,2.9,0,2.9,0,0,62.4,0,all,25.09,0,0.35,0,0,74.56,50520,333608,535856,56.71,45136,277972,1590386,151.84,154380,680659,108,mmcblk0,2.9,0,31.2,0,10.76,0.06,20.79,0.6,1,278,1.95,1.89,1.86,0
169,8,173,2,171,0,0,922.8,48,542.5,332.3,100,97.2,2.8,324.3,2,0.2,0,0.2,0,0,7.2,0,all,25.33,0,1.15,0,0,73.51,49849,332929,536630,56.79,45177,277921,1590330,151.84,154422,681014,354,mmcblk0,0.2,0,3.6,0,18,0,3.5,0.1,1,278,1.73,1.85,1.85,0
150,21,173,3,170,0,0,922.8,47.7,542.6,332.6,100,97.2,2.8,324.3,2,0.8,0,0.8,0,0,24.8,0,all,24.99,0,1.35,0.03,0,73.63,49530,332723,536824,56.81,45224,277982,1590315,151.84,154468,681481,29,mmcblk0,0.8,0,12.4,0,15.5,0.01,7.25,0.3,1,278,1.69,1.82,1.83,0
167,8,173,2,171,0,0,922.8,47.1,543.1,332.6,100,97.2,2.8,323.7,2,0.2,0,0.2,0,0,4.8,0,all,25.48,0,1.31,0,0,73.21,48885,332135,537409,56.87,45264,277994,1590315,151.84,154518,682122,450,mmcblk0,0.2,0,2.4,0,12,0,3,0.1,2,278,1.81,1.84,1.84,0
166,15,173,1,172,0,0,922.8,45.6,544.5,332.8,100,97.2,2.8,322.3,0,0.5,0,0.5,0,0,15.2,0,all,25.63,0,1.53,0,0,72.84,47994,331394,538168,56.95,45312,278086,1590404,151.85,154567,682761,549,mmcblk0,0.5,0,7.6,0,15.2,0,2.8,0.4,1,278,1.87,1.85,1.85,0
166,67,173,2,171,0,0,922.8,63.2,547,312.6,100,97.2,2.8,319.9,0,0.5,0,0.5,0,0,11.2,0,all,26.78,0,1.82,0,0,71.4,46418,329789,539740,57.12,45358,278012,1592315,152.03,154610,684070,97,mmcblk0,0.5,0,5.6,0,11.2,0,2.6,0.6,1,277,1.53,1.77,1.82,0
287,72,173,2,171,0,0,922.8,61.6,548.6,312.6,100,97.2,2.8,318.4,0,0.6,0,0.6,0,0,31.2,0,all,31.48,0,2.84,0,0,65.68,63626,326652,542862,57.45,45414,257728,1594535,152.24,154388,666860,374,mmcblk0,0.6,0,15.58,0,26,0,4.5,0.6,2,277,1.83,1.81,1.83,0
133,15,173,2,171,0,0,922.8,61,549.1,312.7,100,97.2,2.8,317.8,0,1.6,0,1.6,0,0,44,0,all,25.35,0,1.13,0.03,0,73.5,63223,326206,543343,57.5,45484,257582,1595863,152.37,154729,667227,36,mmcblk0,1.6,0,22,0,13.75,0.01,7.31,0.6,1,277,2.15,1.9,1.86,0
163,8,173,3,170,0,0,922.8,59.9,550,312.9,100,97.2,2.8,316.9,3,0.6,0,0.6,0,0,31.2,0,all,25.25,0,1.13,0,0,73.62,62290,325506,544050,57.57,45528,257775,1596657,152.44,154772,668486,432,mmcblk0,0.6,0,15.6,0,26,0,5,0.5,1,278,2.14,1.94,1.87,0
166,26,173,1,172,0,0,922.8,58.6,551.4,312.8,100,97.2,2.8,315.5,3,0.4,0,0.4,0,0,8,0,all,25.44,0,1.45,0,0,73.1,60526,323728,545735,57.75,45572,257716,1597783,152.55,154817,669818,288,mmcblk0,0.4,0,4,0,10,0,2.75,0.5,1,278,1.73,1.86,1.85,0
